기관 명,모델명,시리얼,불법주정차 감지수,5분이상 주정차 차량 감지수,동작여부,등록일시
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 00:19:46","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 00:19:46","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 00:39:46","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 00:39:46","",""
"금천구","GCHIAS","GCHIAS001","0","1","0Y","2022-03-14 00:59:46","",""
"금천구","GCHIAS","GCHIAS002","1","0","0Y","2022-03-14 00:59:46","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 01:19:46","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 01:19:46","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 01:39:46","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 01:39:46","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 01:59:46","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 01:59:46","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 02:20:03","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 02:20:03","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 02:39:54","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 02:40:03","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 02:59:54","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 02:59:54","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 03:19:52","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 03:19:55","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 03:39:53","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 03:39:53","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 03:59:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 03:59:46","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 04:19:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 04:19:46","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 04:39:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 04:39:46","",""
"금천구","GCHIAS","GCHIAS001","0","1","0Y","2022-03-14 04:59:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 04:59:46","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 05:19:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 05:19:46","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 05:39:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 05:39:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 05:59:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 05:59:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 06:19:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 06:19:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 06:39:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 06:39:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 06:59:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 06:59:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 07:19:45","",""
"금천구","GCHIAS","GCHIAS002","1","0","0Y","2022-03-14 07:19:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 07:39:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 07:39:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 07:59:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 07:59:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 08:19:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 08:19:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 08:39:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 08:39:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 08:59:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 08:59:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 09:19:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 09:19:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 09:39:45","",""
"금천구","GCHIAS","GCHIAS002","1","0","0Y","2022-03-14 09:39:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 09:59:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 09:59:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 10:19:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 10:19:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 10:39:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 10:39:45","",""
"금천구","GCHIAS","GCHIAS002","1","0","0Y","2022-03-14 10:59:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 10:59:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 11:19:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 11:19:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 11:39:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 11:39:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 11:59:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 11:59:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 12:19:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 12:19:45","",""
"금천구","GCHIAS","GCHIAS001","1","0","0Y","2022-03-14 12:39:45","",""
"금천구","GCHIAS","GCHIAS002","1","0","0Y","2022-03-14 12:39:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 12:59:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 12:59:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 13:19:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 13:19:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 13:39:45","",""
"금천구","GCHIAS","GCHIAS001","1","0","0Y","2022-03-14 13:39:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 13:59:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 13:59:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 14:19:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 14:19:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 14:39:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 14:39:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 14:59:45","",""
"금천구","GCHIAS","GCHIAS002","1","0","0Y","2022-03-14 14:59:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 15:19:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 15:19:46","",""
"금천구","GCHIAS","GCHIAS001","1","0","0Y","2022-03-14 15:39:45","",""
"금천구","GCHIAS","GCHIAS002","1","0","0Y","2022-03-14 15:39:45","",""
"금천구","GCHIAS","GCHIAS001","1","0","0Y","2022-03-14 15:59:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 15:59:45","",""
"금천구","GCHIAS","GCHIAS002","1","0","0Y","2022-03-14 16:19:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 16:19:45","",""
"금천구","GCHIAS","GCHIAS001","1","0","0Y","2022-03-14 16:39:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 16:39:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 16:59:45","",""
"금천구","GCHIAS","GCHIAS002","3","0","0Y","2022-03-14 16:59:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 17:19:45","",""
"금천구","GCHIAS","GCHIAS002","3","0","0Y","2022-03-14 17:19:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 17:39:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 17:39:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 17:59:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 17:59:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 18:19:45","",""
"금천구","GCHIAS","GCHIAS002","3","0","0Y","2022-03-14 18:19:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 18:39:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 18:39:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 18:59:45","",""
"금천구","GCHIAS","GCHIAS002","1","0","0Y","2022-03-14 18:59:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 19:19:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 19:19:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 19:39:45","",""
"금천구","GCHIAS","GCHIAS001","3","0","0Y","2022-03-14 19:39:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 19:59:45","",""
"금천구","GCHIAS","GCHIAS001","6","0","0Y","2022-03-14 19:59:45","",""
"금천구","GCHIAS","GCHIAS002","2","0","0Y","2022-03-14 20:19:45","",""
"금천구","GCHIAS","GCHIAS001","6","0","0Y","2022-03-14 20:19:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 20:39:45","",""
"금천구","GCHIAS","GCHIAS001","4","0","0Y","2022-03-14 20:39:45","",""
"금천구","GCHIAS","GCHIAS001","3","0","0Y","2022-03-14 20:59:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 20:59:45","",""
"금천구","GCHIAS","GCHIAS001","3","1","0Y","2022-03-14 21:19:45","",""
"금천구","GCHIAS","GCHIAS002","1","0","0Y","2022-03-14 21:19:45","",""
"금천구","GCHIAS","GCHIAS001","5","0","0Y","2022-03-14 21:39:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 21:39:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 21:59:45","",""
"금천구","GCHIAS","GCHIAS001","1","0","0Y","2022-03-14 21:59:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 22:19:45","",""
"금천구","GCHIAS","GCHIAS001","1","0","0Y","2022-03-14 22:19:45","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 22:39:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 22:39:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 22:59:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 22:59:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 23:19:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 23:19:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 23:39:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-14 23:39:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-14 23:59:44","",""
"금천구","GCHIAS","GCHIAS002","1","0","0Y","2022-03-14 23:59:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 00:19:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 00:19:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 00:39:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 00:39:45","",""
"금천구","GCHIAS","GCHIAS001","2","0","0Y","2022-03-15 00:59:44","",""
"금천구","GCHIAS","GCHIAS002","0","1","0Y","2022-03-15 00:59:45","",""
"금천구","GCHIAS","GCHIAS002","1","0","0Y","2022-03-15 01:19:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 01:19:44","",""
"금천구","GCHIAS","GCHIAS001","1","0","0Y","2022-03-15 01:39:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 01:39:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 01:59:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 01:59:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 02:19:53","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 02:20:14","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 02:40:00","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 02:40:00","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 02:59:48","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 02:59:48","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 03:19:52","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 03:19:52","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 03:39:52","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 03:39:52","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 03:59:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 03:59:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 04:19:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 04:19:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 04:39:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 04:39:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 04:59:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 04:59:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 05:19:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 05:19:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 05:39:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 05:39:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 05:59:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 05:59:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 06:19:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 06:19:44","",""
"금천구","GCHIAS","GCHIAS001","2","0","0Y","2022-03-15 06:39:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 06:39:44","",""
"금천구","GCHIAS","GCHIAS001","3","0","0Y","2022-03-15 06:59:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 06:59:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 07:19:44","",""
"금천구","GCHIAS","GCHIAS001","4","0","0Y","2022-03-15 07:19:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 07:39:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 07:39:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 07:59:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 07:59:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 08:19:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 08:19:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 08:39:44","",""
"금천구","GCHIAS","GCHIAS002","1","0","0Y","2022-03-15 08:39:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 08:59:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 08:59:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 09:19:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 09:19:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 09:39:44","",""
"금천구","GCHIAS","GCHIAS002","1","0","0Y","2022-03-15 09:39:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 09:59:44","",""
"금천구","GCHIAS","GCHIAS002","1","0","0Y","2022-03-15 09:59:44","",""
"금천구","GCHIAS","GCHIAS001","1","0","0Y","2022-03-15 10:19:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 10:19:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 10:39:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 10:39:44","",""
"금천구","GCHIAS","GCHIAS002","2","0","0Y","2022-03-15 10:59:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 10:59:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 11:19:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 11:19:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 11:39:44","",""
"금천구","GCHIAS","GCHIAS002","2","0","0Y","2022-03-15 11:39:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 11:59:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 11:59:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 12:19:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 12:19:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 12:39:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 12:39:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 12:59:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 12:59:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 13:19:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 13:19:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 13:39:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 13:39:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 13:59:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 13:59:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 14:19:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 14:19:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 14:39:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 14:39:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 14:59:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 14:59:44","",""
"금천구","GCHIAS","GCHIAS002","1","0","0Y","2022-03-15 15:19:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 15:19:44","",""
"금천구","GCHIAS","GCHIAS001","0","1","0Y","2022-03-15 15:39:44","",""
"금천구","GCHIAS","GCHIAS002","1","0","0Y","2022-03-15 15:39:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 15:59:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 15:59:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 16:19:44","",""
"금천구","GCHIAS","GCHIAS002","1","0","0Y","2022-03-15 16:19:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 16:39:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 16:39:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 16:59:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 16:59:45","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 17:19:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 17:19:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 17:39:44","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-15 17:39:44","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-15 17:59:44","",""
